GNR 1999-004 , 1 , 0.10153421030839249 , 0.10092497150961943 , 0.09883616302361575 , 0.09855270341874367 , 0.002968141484985698 , 0.0026089933303578006
GNR 2011-106 , 2 , 0.17657161989751813 , 0.1749998992586541 , 0.1696528364801898 , 0.16919032645255794 , 0.008204785780472235 , 0.006885822731769631
GNR 2011-106 , 5 , 0.2855588417274826 , 0.2826143001289413 , 0.2715059517299273 , 0.27079573983780225 , 0.018792124537744814 , 0.015789574778865334
GNR 2011-107 , 1 , 0.24744359575526576 , 0.24579444394163974 , 0.23489247262563406 , 0.23465146941576231 , 0.016045113779954323 , 0.014240580680820014
GNR 2011-108 , 1 , 0.2875805566942521 , 0.28490448885277986 , 0.27532071159259186 , 0.27470834768250074 , 0.016473062231967428 , 0.013689055970625974
GNR 2011-111 , 1 , 0.1763297776445223 , 0.17565493276191357 , 0.17292459757720324 , 0.17226430609737575 , 0.004052626870978404 , 0.004032354396127924
GNR 2011-111 , 2 , 0.16518872186782319 , 0.16458268880256144 , 0.1642547114201599 , 0.16367641698051782 , 0.0011009998543228816 , 0.0010676244698798465
GNR 2011-111 , 3 , 0.2731759224915036 , 0.2701785359533633 , 0.25744020907640686 , 0.2569118059426333 , 0.02067696397765917 , 0.01742064854920622
GNR 2011-111 , T , 0.2684282541657138 , 0.26553674913922143 , 0.2540077496502986 , 0.2533761436756138 , 0.018868359712947647 , 0.015898529027901342
GNR 2011-112 , 9 , 0.14813006760377168 , 0.14778430885683147 , 0.1475937096410892 , 0.14725379166434793 , 0.0006209123476773604 , 0.0006139263615466684
GNR 2011-112 , T , 0.2621077399446714 , 0.26020773651270646 , 0.2513342935860735 , 0.2508682347552531 , 0.01404945038447003 , 0.012172262244948384
GNR 2011-113 , T , 0.28224322550946146 , 0.27892494054292316 , 0.26742601983695946 , 0.2666905380432354 , 0.01971316112726229 , 0.016261278053696593
GNR 2011-114 , 2 , 0.2604963884200908 , 0.25996728660754564 , 0.2579364863799297 , 0.25747823124772584 , 0.0033651356275724575 , 0.0032701486991599804
GNR 2011-114 , 3 , 0.12864955048560822 , 0.12826887719501445 , 0.12198178838971441 , 0.12188098532378211 , 0.007512506756789605 , 0.0071964105225367225
GNR 2011-114 , 10 , 0.29921891045896853 , 0.2968541352340711 , 0.2797779694760185 , 0.2797885672392847 , 0.026273593547731955 , 0.02306273265760128
GNR 2011-115 , 2 , 0.2801480949950349 , 0.2768535649180025 , 0.26520546965317393 , 0.2644850926199358 , 0.019824924588173976 , 0.01639427904573365
GNR 2011-115 , T , 0.16461076651868534 , 0.16446085372498498 , 0.16425340627800344 , 0.16410133086012824 , 0.00042124920870156846 , 0.00042372779621768775
GNR 2011-116 , 1 , 0.27054863608136115 , 0.26782128359116186 , 0.25576036702779625 , 0.25516237947993403 , 0.019391473982172114 , 0.016586529327853095
GNR 2011-116 , 2 , 0.2705477278636077 , 0.2678202839279905 , 0.2557590210991272 , 0.2551610367603112 , 0.019392015888843983 , 0.016586951474652833
GNR 2011-116 , 3 , 0.2705477278636077 , 0.2678202839279905 , 0.2557590210991272 , 0.2551610367603112 , 0.019392015888843983 , 0.016586951474652833
GNR 2011-116 , 4 , 0.27054772778508074 , 0.26782028387193113 , 0.2557590211305676 , 0.25516103679160085 , 0.01939201574536631 , 0.016586951360820112
GNR 2011-116 , 5 , 0.16194131389006794 , 0.1614431107835238 , 0.15915368779948746 , 0.15876828324985925 , 0.0032677871279352955 , 0.0031342395039470894
GNR 2011-117 , 5 , 0.21829722303383114 , 0.21137497286651186 , 0.17726950577544365 , 0.17710878332806346 , 0.04908185413359678 , 0.04098304310806167
GNR 2011-117 , 7 , 0.18404823181314056 , 0.181172626899335 , 0.1448958370172132 , 0.1449805658327019 , 0.04520581946300606 , 0.041790698962362316
GNR 2011-117 , T , 0.24955302162827386 , 0.24565102857541044 , 0.228071964054106 , 0.22819039616254722 , 0.027241415232015287 , 0.022144842431672807
GNR 2011-118 , 1 , 0.2689828749058427 , 0.2664313284169775 , 0.255112857382104 , 0.25451619742079645 , 0.01817263392020174 , 0.015599397919668356
GNR 2011-122 , 2 , 0.15729197504756498 , 0.1563049357495815 , 0.14724788926376886 , 0.14682339528998334 , 0.011623954236951284 , 0.010967872814974244
GNR 2011-122 , 3 , 0.16383436854476652 , 0.16343501473507915 , 0.1635991218484084 , 0.16319966336014347 , 0.00027710503722888635 , 0.00027710702720040725
GNR 2011-122 , 4 , 0.2753558087348835 , 0.2720769301809096 , 0.25290596939693555 , 0.25228322841141426 , 0.029338038696838376 , 0.025846119599020168
GNR 2011-122 , 5 , 0.1530037385538935 , 0.15254858063002197 , 0.15157283754423856 , 0.1511524374980755 , 0.0016636072699995896 , 0.0016224593467953907
GNR 2011-122 , T , 0.2590879384587432 , 0.2565846607986587 , 0.24532319412720416 , 0.2446949422350415 , 0.01781990113624954 , 0.015380326635518804
GNR 2011-123 , 1 , 0.19641270153166845 , 0.18598157225754797 , 0.15156267000811552 , 0.15149502654120794 , 0.05216036038772198 , 0.04010158049189305
GNR 2011-124 , 2 , 0.17743582942393332 , 0.1770269265978741 , 0.17583528021119155 , 0.17542847725771715 , 0.0019110073825995277 , 0.0019076369661500392
GNR 2011-124 , 3 , 0.15195681597994182 , 0.15163975837843247 , 0.13517990794958046 , 0.1350440648335035 , 0.01916799773225719 , 0.018958201650327022
GNR 2011-124 , T , 0.43999192468973713 , 0.4377657275923762 , 0.4284845486156841 , 0.42617841253515076 , 0.019225806967693382 , 0.019287998453971444
GNR 2011-125 , 1 , 0.19300336551044972 , 0.19274133591917175 , 0.19185362736048617 , 0.19159274291121164 , 0.001397670294388087 , 0.0013958651118191057
GNR 2011-125 , 3A , 0.2855588417274826 , 0.2826143001289413 , 0.2715059517299273 , 0.27079573983780225 , 0.018792124537744814 , 0.015789574778865334
GNR 2011-125 , 6A , 0.27012291019449663 , 0.26550445628783703 , 0.24699730268279374 , 0.2466014404377661 , 0.03000365066541666 , 0.024511840391547857
GNR 2011-125 , T , 0.2855588417274826 , 0.2826143001289413 , 0.2715059517299273 , 0.27079573983780225 , 0.018792124537744814 , 0.015789574778865334
GNR 2011-128 , 2 , 0.15264235492119094 , 0.15232360578727577 , 0.15138317972881055 , 0.15110720374628472 , 0.0014636520353173976 , 0.0014135111288378077
GNR 2011-128 , 3 , 0.14848691785221424 , 0.14819249858149952 , 0.14588433995229177 , 0.1456036356013185 , 0.003007378127967919 , 0.002990628646772131
GNR 2011-128 , 4 , 0.14848691785221424 , 0.14819249858149952 , 0.14588433995229177 , 0.1456036356013185 , 0.003007378127967919 , 0.002990628646772131
GNR 2011-128 , 5 , 0.20643266337263777 , 0.2024915352740908 , 0.15741550166105223 , 0.15748677829337288 , 0.05737246238572946 , 0.052678514126262455
GNR 2011-128 , 6 , 0.1940594176490813 , 0.19202209672122217 , 0.1807331989264569 , 0.18066100081715308 , 0.016000025905607784 , 0.013639263396928003
GNR 2011-128 , 7 , 0.12934548923224842 , 0.12912565166706325 , 0.12888614926571884 , 0.12866891504583589 , 0.0005212748341700824 , 0.0005182020004950161
GNR 2011-128 , 8 , 0.1425149843238881 , 0.14219840893679891 , 0.14213232112926644 , 0.14181618553740993 , 0.00044040192303596015 , 0.00043974721816419926
GNR 2011-128 , 9 , 0.1824758000215061 , 0.1813914838776467 , 0.17452023338062905 , 0.17393107599653346 , 0.009485365667346035 , 0.008889134327508152
GNR 2011-129 , T , 0.39439723528047665 , 0.39439723528047665 , 0.38963342838268933 , 0.38963342838268933 , 0.007491327216621491 , 0.007491327216621491
GNR 2011-130 , T , 0.29189604652060797 , 0.28877375441686093 , 0.2751522708716826 , 0.27462253499440326 , 0.02249485541616214 , 0.018998241149524753
GNR 2011-131 , 1 , 0.1725478069070452 , 0.17168086422560913 , 0.16467260993034405 , 0.16431066164522623 , 0.009287969648264394 , 0.008688893005527554
GNR 2011-131 , T , 0.2192903093797247 , 0.21917959779995477 , 0.21516661002474147 , 0.21506503340365757 , 0.005149462784662884 , 0.005137445308860178
GNR 2011-132 , 2 , 0.14841655125433684 , 0.14809153329827696 , 0.14625717583103592 , 0.14596043044095142 , 0.002496231964185913 , 0.0024627637070252506
GNR 2011-132 , T , 0.2093641122681722 , 0.2093414969252475 , 0.2092817581949089 , 0.20925899365457923 , 0.00010213287122950998 , 0.0001023152010547479
GNR 2011-133 , 2 , 0.1897718123747364 , 0.18803868813011715 , 0.17974670817805194 , 0.1791901558989022 , 0.012022919223373951 , 0.01060516392626143
GNR 2011-133 , 5A , 0.14045174694528517 , 0.14035066741361213 , 0.14007785294469222 , 0.1399768920024822 , 0.0004293670422249596 , 0.000429184666882243
GNR 2011-133 , 5B , 0.1592687317507916 , 0.1589740389604587 , 0.1523013072677919 , 0.15222425005683005 , 0.008107245465003299 , 0.007853338904126539
GNR 2011-133 , 5C , 0.14775367443942944 , 0.14772294438662048 , 0.14775367443942944 , 0.14772294438662048 , 0.0 , 0.0
GNR 2011-133 , 5D , 0.3357619992121168 , 0.3294743786626595 , 0.14338128585336662 , 0.1436688611457564 , 0.22202335207482948 , 0.21449024916312964
GNR 2011-133 , 5E , 0.13805950013340962 , 0.13802588290212048 , 0.1287667465884581 , 0.12873112717860236 , 0.010544974229868886 , 0.01054685087335161
GNR 2011-133 , 5F , 0.13512082450815555 , 0.13502713683351464 , 0.12516601543408457 , 0.1250980437068785 , 0.011253638591035564 , 0.011223765925737927
GNR 2011-133 , 5G , 0.14335230401675036 , 0.14328627852132625 , 0.12105870460199186 , 0.12102498231906134 , 0.025096017812829996 , 0.0250587669656841
GNR 2011-133 , 8 , 0.3768935725299516 , 0.3768756080579544 , 0.3766881638958889 , 0.3766708201773429 , 0.0003168166294873487 , 0.0003158511345048298
GNR 2011-133 , 10 , 0.25347904955503175 , 0.2512272039749466 , 0.24163949611471736 , 0.2412016956749402 , 0.015258803198039739 , 0.012913699288259362
GNR 2011-133 , 11 , 0.3113014823363186 , 0.3112469636456131 , 0.30906244328045795 , 0.3090160363257952 , 0.003142406483938709 , 0.0031308286641350547
GNR 2011-134 , 1 , 0.2656006700064526 , 0.2624305139304246 , 0.24746932205827066 , 0.24704824435010608 , 0.023535830060098406 , 0.01995628067989963
GNR 2011-134 , 2 , 0.17792013953701158 , 0.1770602348999386 , 0.17311162185242723 , 0.17259148364375887 , 0.005724046238129721 , 0.005316507116728486
GNR 2011-135 , 1 , 0.17501281302144933 , 0.17178506829876916 , 0.15388435757389163 , 0.15379820258235632 , 0.024629742247513797 , 0.020965085546412743
GNR 2011-135 , 5 , 0.1654821318574331 , 0.1627001610074127 , 0.1397446595077394 , 0.1395728584148559 , 0.02955056909515752 , 0.026548357206556128
GNR 2011-135 , 7 , 0.1734634324854868 , 0.168687575044845 , 0.14032594243394358 , 0.14020155600800466 , 0.03807246939352327 , 0.03272289069032275
GNR 2011-135 , T , 0.24806888423733087 , 0.24771105329389154 , 0.2392407950404879 , 0.23896459322201313 , 0.011344247416659625 , 0.011235598559539928
GNR 2011-136 , T , 0.30679624637267566 , 0.3058055800153926 , 0.2693812947658967 , 0.26899532863993947 , 0.04991872382368445 , 0.04908760257725753
GNR 2011-137 , 1 , 0.1724096514942548 , 0.17005127925820418 , 0.15129851340972456 , 0.1511954638739501 , 0.024540727747562552 , 0.021916208076391053
GNR 2011-137 , 2A , 0.16118944852108696 , 0.15857166683142876 , 0.14445746999066345 , 0.14435564043148463 , 0.019306778208966646 , 0.01640157861484226
GNR 2011-137 , 2B , 0.1531273130893771 , 0.15304386296020256 , 0.13713694766680606 , 0.13705285507102827 , 0.01830727506912022 , 0.01830637384458278
GNR 2011-137 , 3A , 0.1650968710794346 , 0.16209374239516738 , 0.1426336287619261 , 0.14259492389567374 , 0.02587042874771639 , 0.022454974276062356
GNR 2011-137 , 3B , 0.1130495237445791 , 0.1130046564906918 , 0.09567563895878595 , 0.0956353928791922 , 0.019053080326637883 , 0.01904723441421674
GNR 2011-137 , 4 , 0.2786474066203052 , 0.2771686236233063 , 0.27055636464486055 , 0.2699844679759247 , 0.01080569934089659 , 0.009587503268290276
GNR 2011-137 , T , 0.26931390130483845 , 0.26702058394933703 , 0.25608956302816 , 0.2554329616871407 , 0.01734736089194644 , 0.015187681544668208
GNR 2011-138 , 1 , 0.4888670968730905 , 0.48447399019413806 , 0.4656632837926141 , 0.46101567945385447 , 0.041258100528428265 , 0.041380325965579945
GNR 2011-139 , 4 , 0.3335272372630044 , 0.32329487853688677 , 0.13342867365466682 , 0.13346997212572942 , 0.2284830101365838 , 0.21674484879556322
GNR 2011-140 , 3 , 0.16584368515744552 , 0.1636710395116857 , 0.15115721430555673 , 0.15063221286646855 , 0.017068923530516256 , 0.015145219213825056
GNR 2011-140 , 7 , 0.15882118756003805 , 0.15833255065825613 , 0.15233875988351397 , 0.1521416452299399 , 0.007543185043441758 , 0.007202407898631913
GNR 2011-140 , 8 , 0.48728581599588683 , 0.48484025111144124 , 0.46523839201895223 , 0.46348933891122845 , 0.03917128359461375 , 0.03781894546508502
GNR 2011-140 , 9 , 0.13378523503332207 , 0.13062418269668175 , 0.10984980636673458 , 0.10979501673017067 , 0.026632914037817423 , 0.023174907048648552
GNR 2011-141 , 1 , 0.15645363732391204 , 0.15360104153553011 , 0.14186049861612693 , 0.14168089601076472 , 0.016791794945402505 , 0.013713195232803788
GNR 2011-141 , 2 , 0.1686989491541051 , 0.1657114601794888 , 0.148607137475817 , 0.1485513990852 , 0.02328786588769527 , 0.019888135031193466
GNR 2011-141 , 4 , 0.19259180267687115 , 0.18674802377124544 , 0.164104787527792 , 0.16411713111084814 , 0.033582235501295465 , 0.02667774290101821
GNR 2011-141 , 5 , 0.15217186822988205 , 0.15119617912134387 , 0.1471981938426682 , 0.14682399558104464 , 0.005755484856663884 , 0.005057389537851509
GNR 2011-141 , T , 0.26931390130483845 , 0.26702058394933703 , 0.25608956302816 , 0.2554329616871407 , 0.01734736089194644 , 0.015187681544668208
GNR 2011-145 , 1 , 0.24389605030328365 , 0.23690042855670512 , 0.19536106074496362 , 0.19519028577202913 , 0.05926628407394996 , 0.05091879691085832
GNR 2011-145 , 4 , 0.16815677207639956 , 0.16802698469708033 , 0.16659577012888283 , 0.1664747670878971 , 0.00184483703826277 , 0.0018342111810949469
GNR 2011-145 , T , 0.14477996315051 , 0.14467231776784317 , 0.1447603623211361 , 0.1446527957158602 , 2.26218093550834e-05 , 2.2528293046497616e-05
GNR 2011-146 , 1 , 0.18342840938843452 , 0.1816038034013263 , 0.17337711068920814 , 0.17269204712676567 , 0.011969113211858562 , 0.010603976935417925
GNR 2011-146 , 2 , 0.1531576404840268 , 0.15255048331617083 , 0.14903022005091549 , 0.14871790078325808 , 0.004785606694299616 , 0.0044422476888476
GNR 2011-146 , 3 , 0.1905293600887752 , 0.1889694647855359 , 0.18224833753018232 , 0.18166095544045424 , 0.009958974558474165 , 0.008783538750995468
GNR 2011-146 , 4 , 0.18966272415128926 , 0.18823096328247735 , 0.18246974730820797 , 0.18183948400267502 , 0.008652522417623487 , 0.007682901678452647
GNR 2011-146 , 6 , 0.19149933953051634 , 0.18967755612621673 , 0.17665710861771744 , 0.17661139239911006 , 0.01773950681227421 , 0.015615696041375582
GNR 2011-146 , 7 , 0.15131410131936385 , 0.1509135330077569 , 0.1497698414204197 , 0.1493775863837019 , 0.0017919124576274426 , 0.0017815124153344186
GNR 2011-146 , 8 , 0.18933580200163913 , 0.1878998905975211 , 0.17564040933469205 , 0.17561005282593978 , 0.01635010852358232 , 0.01467141997760213
GNR 2011-146 , 9 , 0.15561676417587178 , 0.15465340235185443 , 0.14782717166319925 , 0.147699534854012 , 0.009020318475459699 , 0.008051398003664612
GNR 2011-146 , 10 , 0.2020926180897391 , 0.1986291586351443 , 0.18000405131642694 , 0.1798927809985057 , 0.026501001640088617 , 0.022475673360308757
GNR 2011-146 , 11 , 0.1776721383174158 , 0.17337639375608838 , 0.15548311619590893 , 0.1554002173161062 , 0.02591120999672525 , 0.020989089883281298
GNR 2011-146 , T , 0.3104274908460316 , 0.3101605330355507 , 0.31039890268824 , 0.3101317395876456 , 4.019187869352958e-05 , 4.046612408636907e-05
GNR 2011-148 , 1 , 0.11788299235288702 , 0.11528234067002896 , 0.09423596059069006 , 0.09424856753870037 , 0.025895397261952113 , 0.023033708821704746
GNR 2011-148 , 2 , 0.1653576886520599 , 0.16321935325024572 , 0.15081109696413397 , 0.15026252476681357 , 0.016900013627333066 , 0.015043958798359958
GNR 2011-148 , 3 , 0.15515361628343194 , 0.155016194696169 , 0.15158372724314373 , 0.1514536208623427 , 0.004150571402025682 , 0.004141483778857036
GNR 2011-148 , 4 , 0.15295145641193097 , 0.15242467518949043 , 0.14398873793720712 , 0.1435339790533463 , 0.010336190300445414 , 0.01024813290657478
GNR 2011-148 , 5 , 0.14819218084114727 , 0.14784183922175065 , 0.14600986689307793 , 0.1456680049781155 , 0.0025220794645652855 , 0.0025113577567914547
GNR 2011-148 , T , 0.4971729162216266 , 0.49463603499225406 , 0.4755588344286009 , 0.4737458455131822 , 0.03909467196089911 , 0.03766437900298569
GNR 2011-150 , 1 , 0.16077327760495308 , 0.16041250953956843 , 0.16056604035995026 , 0.16020543115191976 , 0.00024330303788333563 , 0.00024302083610339142
GNR 2011-150 , 3 , 0.16239795801342216 , 0.1618708205680086 , 0.15470215022348088 , 0.15425430329203005 , 0.008978157420001076 , 0.008881334331881763
GNR 2011-150 , T , 0.26687455401420745 , 0.26377844966106423 , 0.21056642381866997 , 0.2106496480040878 , 0.06998144678826146 , 0.06603398074333611
GNR 2011-151 , 1 , 0.23017989257921778 , 0.22788153053604543 , 0.21313382765459454 , 0.2130691029500541 , 0.021239011064158597 , 0.018454074751363958
GNR 2011-151 , 4 , 0.17232514166644908 , 0.1711530146954099 , 0.1627213146751887 , 0.16251344509811394 , 0.011302655150572716 , 0.010165435493436514
GNR 2011-151 , 5 , 0.19162236350305129 , 0.18803300278335422 , 0.17281857853652194 , 0.17214917682740105 , 0.02237945332581759 , 0.018889731429251877
GNR 2011-151 , 6 , 0.18229628896482764 , 0.1808006568324555 , 0.17398526941094927 , 0.1734121876455279 , 0.0099033149808333 , 0.008798345075568093
GNR 2011-153 , 1A , 0.2829744978889186 , 0.26970852699721215 , 0.16161220125997966 , 0.16243432567350435 , 0.1427917963842893 , 0.12631465008490328
GNR 2011-153 , 1B , 0.12974941641150273 , 0.12798292589503746 , 0.11870838858166177 , 0.11858331741642691 , 0.012397746349435579 , 0.010553161098488029
GNR 2011-153 , 2 , 0.1996955512264066 , 0.19476780202891586 , 0.17220976109084762 , 0.1721889596606223 , 0.03269282812640495 , 0.02685449984504029
GNR 2011-153 , 4A , 0.12010875646422259 , 0.11914591378044437 , 0.11016790867192139 , 0.10998512177020425 , 0.01106401216073738 , 0.010193861599918419
GNR 2011-153 , 4B , 0.10295363069899544 , 0.10294267327883311 , 0.10141248634019973 , 0.10140116730592463 , 0.0016998711511769793 , 0.0017002503778025257
GNR 2011-153 , 4C , 0.15123824514319484 , 0.1447989493691958 , 0.06854195014705289 , 0.0683856367668747 , 0.08827968880610826 , 0.08155831965580507
GNR 2011-153 , 4D , 0.06800316966765496 , 0.06795374575350455 , 0.06707458430330437 , 0.0670258850736215 , 0.0009896082263096684 , 0.0009887886004615876
GNR 2011-153 , 4E , 0.09409322815842691 , 0.09404112337714399 , 0.09307767630664943 , 0.09302558326979604 , 0.0011107031222885588 , 0.0011106317967746193
GNR 2011-153 , 4F , 0.061314704400596165 , 0.061314704400596165 , 0.06115778091605284 , 0.06115778091605284 , 0.00016626910436923215 , 0.00016626910436923215
GNR 2011-153 , 4G , 0.12058450006631871 , 0.12056859824264332 , 0.11964641185945224 , 0.11963041772034533 , 0.0010543307518973144 , 0.001054416946086656
GNR 2011-153 , 4H , 0.0893926151742509 , 0.089385883911831 , 0.08898479275029503 , 0.08897792278089955 , 0.0004441946260471674 , 0.00044434263241466265
GNR 2011-153 , 4I , 0.1764567960276433 , 0.17589817467529978 , 0.17589603807182952 , 0.17533694126529742 , 0.0006695671041625495 , 0.0006697183220299996
GNR 2011-153 , 4J , 0.07354146300940934 , 0.07334374867410187 , 0.07280147475349186 , 0.07260243093532182 , 0.0007930808935320277 , 0.0007943494487657743
GNR 2011-153 , 4K , 0.06195464409420037 , 0.06193669874217833 , 0.060681289399812544 , 0.060664088933395255 , 0.001348566104053539 , 0.001347754594511863
GNR 2011-153 , 4L , 0.05491068921316633 , 0.05491068921316633 , 0.05297173470162975 , 0.05297173470162975 , 0.0020381529410237187 , 0.0020381529410237187
GNR 2011-153 , 4M , 0.08069179054759423 , 0.08060180033824815 , 0.07905510844312114 , 0.07896371901401955 , 0.0017650319933371073 , 0.0017663802587031263
GNR 2011-153 , 4N , 0.08693711372841417 , 0.0868577902016815 , 0.0787368614505829 , 0.07866953326265724 , 0.008840719262738661 , 0.008827195098712326
GNR 2011-153 , 4O , 0.058780698393396724 , 0.05877605008491604 , 0.05806972787696696 , 0.058064907393093335 , 0.0007510493594811152 , 0.0007512277167897041
GNR 2011-153 , 4P , 0.06268844892756331 , 0.06258214412801055 , 0.061501974399707504 , 0.061395950867282334 , 0.001257561300186727 , 0.0012571329883994675
GNR 2011-153 , 4Q , 0.1055093573307424 , 0.10548399422022803 , 0.10152413421025597 , 0.10149945706696928 , 0.004396221989032112 , 0.004395354580653543
GNR 2011-153 , 4R , 0.10585524381624523 , 0.10138755488546247 , 0.08038900340583677 , 0.08019233559728589 , 0.02750213711897076 , 0.022884833152617134
GNR 2011-153 , 4S , 0.07445766479017846 , 0.07426759774024871 , 0.07343759319255361 , 0.07325741839567701 , 0.0010939486208056959 , 0.0010831468245259268
GNR 2011-153 , 5 , 0.11700324858386746 , 0.11688442772000529 , 0.11683102178772731 , 0.11671224822443393 , 0.00019300162569002577 , 0.00019292483587840525
GNR 2011-153 , 7 , 0.1733645736933077 , 0.17291829538299286 , 0.16920164970022578 , 0.16875266889817597 , 0.004934117355783085 , 0.004934875394657756
GNR 2011-153 , 8 , 0.19084816462011545 , 0.18226685395542186 , 0.10136846267075683 , 0.10129926273663536 , 0.09873181182132207 , 0.08932953082481443
GNR 2011-154 , 1 , 0.15242821260523842 , 0.1520539587649049 , 0.1510361766873024 , 0.15066682542853815 , 0.0016174832114729254 , 0.0016111440012454015
GNR 2011-154 , T , 0.41059953690287143 , 0.41059953690287143 , 0.13463763864926104 , 0.13463763864926104 , 0.31570681820288204 , 0.31570681820288204
GNR 2011-155 , 1 , 0.17863120262321774 , 0.17798846084511244 , 0.17581019371012496 , 0.1752079118822707 , 0.00336814199868285 , 0.003317611032507606
GNR 2011-155 , T , 0.2657552198768356 , 0.2638153626577028 , 0.25558428798288324 , 0.2550001918691096 , 0.013333052299307702 , 0.011547241186303792
GNR 2011-156 , 6 , 0.2233187517137174 , 0.2217479906783154 , 0.20675565241989213 , 0.20658339356796696 , 0.020484809511962965 , 0.018751148267797668
GNR 2011-157 , 1 , 0.15366425168401565 , 0.15334853977636498 , 0.15264408024638532 , 0.15233239184733482 , 0.0011874520123721366 , 0.0011823700292739048
GNR 2011-157 , 2 , 0.18209429247993192 , 0.17878534776554045 , 0.16315840211612787 , 0.1630435512693259 , 0.022297849895160038 , 0.018533843984919085
GNR 2011-157 , 3 , 0.28269137576061987 , 0.2803862516397665 , 0.27145517011639975 , 0.27078998892828765 , 0.015023870614965129 , 0.012820026431955789
GNR 2011-157 , 4 , 0.25369495942943787 , 0.25324154231243456 , 0.25021400567065566 , 0.24977662317551264 , 0.004532741894514802 , 0.004509449405688093
GNR 2011-157 , 5 , 0.17969947027949495 , 0.17778046165364225 , 0.16731926333005476 , 0.16724883996210638 , 0.014644267545181333 , 0.012456457563352563
GNR 2011-157 , 6 , 0.23226058632128466 , 0.23164677277748258 , 0.22892732166242635 , 0.22872526281809202 , 0.004230427233353096 , 0.0037069368589698337
GNR 2011-157 , 10 , 0.26676024488888594 , 0.2649738054038182 , 0.25639480465015385 , 0.2557686881000688 , 0.013601658771760894 , 0.012069534512873181
GNR 2011-158 , 1 , 0.2672418106996892 , 0.2650426898288606 , 0.2547356792677583 , 0.2540547963936476 , 0.016377710673041168 , 0.014377086515968474
GNR 2011-158 , 2 , 0.14834404626006703 , 0.14737926179636718 , 0.1440001663623094 , 0.1437297296091904 , 0.005009449041984415 , 0.004207474455133031
GNR 2011-158 , 3 , 0.18801585441104351 , 0.1868167890117466 , 0.18289837575234824 , 0.182176944560143 , 0.006158720505254345 , 0.005579361369254521
GNR 2011-158 , 4 , 0.18801585437157398 , 0.1868167889807557 , 0.18289837576035461 , 0.18217694456853917 , 0.0061587204481697855 , 0.005579361321942478
GNR 2011-158 , 6 , 0.2786474066203052 , 0.2771686236233063 , 0.27055636464486055 , 0.2699844679759247 , 0.01080569934089659 , 0.009587503268290276
GNR 2011-158 , 9 , 0.1878494008640812 , 0.18668609446358408 , 0.1829321398680116 , 0.18221235113016543 , 0.005917978093309073 , 0.005379831826291204
GNR 2011-159 , 8 , 0.5582211398812289 , 0.5549646231533119 , 0.5543353232276345 , 0.5510911919640251 , 0.008153389242701592 , 0.008073505389530666
GNR 2011-160 , 1 , 0.15446622751688543 , 0.15400772573416277 , 0.15257459132107087 , 0.15212466029442862 , 0.0022016621870049047 , 0.002190620352658379
GNR 2011-160 , 2 , 0.15205127531914542 , 0.1515426454122839 , 0.15159790661668293 , 0.15108907728037202 , 0.000527110171180456 , 0.0005270522808092926
GNR 2011-160 , 3 , 0.1797369382439491 , 0.17944133554081199 , 0.17924048616257982 , 0.1789446599023481 , 0.0005949969005725197 , 0.0005950682246450567
GNR 2011-160 , 4 , 0.15141935194425082 , 0.15111021614321118 , 0.15061356364610623 , 0.15030533761064657 , 0.0009358587322869649 , 0.0009344912467833533
GNR 2011-160 , 6 , 0.2657552198768356 , 0.2638153626577028 , 0.25558428798288324 , 0.2550001918691096 , 0.013333052299307702 , 0.011547241186303792
GNR 2011-160 , T , 0.2771379383154221 , 0.2692461020842851 , 0.23635618535718794 , 0.23621599498864454 , 0.052246459270257284 , 0.04230397529018037
GNR 2011-162 , 1 , 0.14955760478058888 , 0.1489813784687556 , 0.1430910824515923 , 0.14281438784593548 , 0.007450177156863469 , 0.007102964461188077
GNR 2011-162 , 2 , 0.1905704216445101 , 0.18900445796709464 , 0.1822378402915511 , 0.1816524914529537 , 0.010020867390282961 , 0.00883568637895793
GNR 2011-162 , 3 , 0.1878494008640812 , 0.18668609446358408 , 0.1829321398680116 , 0.18221235113016543 , 0.005917978093309073 , 0.005379831826291204
GNR 2011-162 , T , 0.2771379383154221 , 0.2692461020842851 , 0.23635618535718794 , 0.23621599498864454 , 0.052246459270257284 , 0.04230397529018037
GNR 2011-163 , 1A , 0.1019369478947929 , 0.10095945732008615 , 0.08720575837873656 , 0.0871712997450339 , 0.016017220077823024 , 0.01499128808056338
GNR 2011-163 , 1C , 0.14364661330009587 , 0.14358885045133407 , 0.14123629294265094 , 0.1411795093349062 , 0.002771389782439626 , 0.0027700959076423226
GNR 2011-163 , 2 , 0.22028226658720063 , 0.20669409390103732 , 0.1505980349796422 , 0.1507071409745817 , 0.08097323396183553 , 0.06505778562819475
GNR 2011-163 , T , 0.44653132780339677 , 0.4452203109537596 , 0.43619110456325927 , 0.43484389310532534 , 0.01749163320753555 , 0.017514480742771843
GNR 2011-166 , 1 , 0.4564477466103165 , 0.4548857429603387 , 0.4438485732318964 , 0.4424056166605609 , 0.021584005850886268 , 0.021329165778976256
GNR 2011-166 , 3A , 0.08372610328056507 , 0.08342996686860271 , 0.07935253435132406 , 0.07920376241928784 , 0.0047179887132333675 , 0.004558341579160574
GNR 2011-166 , 3B , 0.1177652544948189 , 0.1176925923578136 , 0.11638512227205033 , 0.11631617912801306 , 0.0015459049418018456 , 0.0015416289485111756
