platinumcusip,cpr
3622A2DY5,0.131350982857666
36241LEE2,0.2033213362230779
3622AAYF5,0.11411383773000272
36241KQ92,0.7566653107233522
36225BFW3,0.5106713361845006
36241KT24,0.009784052007113075
3622AABJ2,0.3158102650017752
36225BYS1,0.020480315429414753
36241LJA5,0.25596769997085556
36241KUB2,0.20145462333457564
36241LS56,0.2960228575635273
36241LEG7,0.2153101530508129
36225BF45,0.2547851214725184
36225BZM3,0.23380016987189367
36241LXF8,0.30308997463601517
3622ABA77,0.01971828524769914
36241LSY3,0.00030682694449513104
3622AADX9,0.10705878231384092
36241LG26,0.30149713013889
36225BF37,0.029445602744193722
3622A2WT5,0.32245788206776904
36225APQ7,0.08739539447074651
3622A2KH4,0.12625668719881655
3622AAUM4,0.12542420724130054
36241LGR1,0.22539443835083706
36225BMC9,0.0398043700370736
36241KNJ3,0.07785909044120398
36225BDU9,0.3678706097065041
36225A4Z0,0.6007994936134193
36241LMM5,0.310178705008474
36241K6W3,0.22447578434326643
3622A2UN0,0.4828018313316935
3622A2V82,0.05465932443140842
36241LZQ2,0.10802502750412346
36241LLE4,0.15546792333217574
36241KHJ0,0.2521975244797907
3622A2TU6,0.21418211307006374
3622AACK8,0.24524883338059156
36241LYX8,0.11331395176765768
36241KS25,0.025554832868279864
3622A2KY7,0.4442814042592508
36225BD39,0.08236878691534522
36241LZ25,0.2890324195537277
36225BPE2,0.22230189873950668
36241LUJ3,0.013298452929641824
36225AXV7,0.03823418141341273
3622A2RB0,0.13977878456370685
36241LA48,0.35121796011061346
3622AAQ23,0.41632324437048585
3622A2F72,0.25536590936542836
3622A2XX5,0.4857277205754349
3622AAZM9,0.0553769094237353
3622AA6C3,0.16665115897482463
36241KXN3,0.14060194989417185
3622AAVY7,0.18418455155957048
36241L6T8,0.26199999999999957
3622AA6U3,0.043879530935954314
3622A2ZG0,0.13643992719406806
36225BLR7,0.05439442742883094
36241LA71,0.30167942139860604
36241KCG1,0.22368958962478103
3622AANL4,0.7342540943581423
36241KXV5,0.2653971241525205
36241LA97,0.014948340407242022
36241K5L8,0.2721415701299098
3622AAH49,0.21185649383599947
36241LC20,0.38141172209794194
36225BL30,0.08330371144934379
36225AAY6,0.3480594340437625
36225B4J4,0.015920619942429548
3622AA6J8,0.0004558133334966463
3622A2DQ2,0.14360385690305832
36241KG77,0.07395810274938686
3622AAA38,0.4880708454636068
3622AA6N9,0.054004163097325364
36225AN55,0.05523254382785037
3622A2YP1,0.26072775256596836
3622A2WA6,0.30232841280245537
36225AS92,0.00846297675498242
36241KZP6,0.21084517052410123
3622AAUW2,0.5110772584010014
3622A2Q88,0.08078475256858464
36241LFC5,0.07552600279300337
3622A24F6,0.27159998845650113
3622AATK0,0.1812605501229545
36225BAS7,0.04588807689968544
3622A2R20,0.3299999999999996
36241LUN4,0.21735676624577882
36225B4B1,0.12962080094143735
3622A2EZ1,0.15869655167359942
36241KG44,0.09351624673075265
36241LHK5,0.14584751741669721
36225AGE4,0.18296196424711952
36241LNP7,0.49524690981830255
36241LZL3,0.31817032042603144
3622AAU69,0.02902062000468908
36241KHY7,0.14563907472159632
3622AAX66,0.12073067865157605
36241KLG1,0.18596524203109122
36241KL48,0.10888472929688187
36241LXA9,0.01301781673187219
36225B2V9,0.09971761108243604
3622A2MY5,0.036763888201741146
36241LX84,0.29310424290569204
3622A2ZY1,0.2524888467406765
3622AAE67,0.5644731688393458
36241KMD7,0.04384832771888891
36241KMG0,0.629719727594068
3622AAZB3,0.09029063797211101
36241KKY3,0.25991379714489304
3622A2KM3,0.4472076736354912
3622A26Q0,0.1759825552308778
36225ASR2,0.012260510698334337
36225BS41,0.0005026926406423993
36241LEC6,0.3267909015463901
36241LA30,0.23134778227959918
3622A2Q62,0.21958205979295886
36225ATU4,0.0637605310419358
36225BZP6,0.11775390873218627
36241LLJ3,0.1257648695896968
36225APD6,0.09340417300663217
3622AALR3,0.22008835519726333
3622ABAD4,0.0005154988698580221
3622A2FL1,0.13561080006969695
36241LN77,0.26218381082589115
3622A2VZ2,0.31253433678137166
3622A2BW1,0.3422664660407283
36241K2B3,0.1960452437648963
36225ACK4,0.01889541421103491
3622AA5T7,0.03599697482721531
36225A4B3,0
36225BLF3,0.023218576527744728
36241LFD3,0.003145521511201399
36241LDZ6,0.12779733937766602
36241LAH9,0.280253192251967
3622AAAM6,0.08606288761118341
36225BFL7,0.1978330510864732
36225AT26,0.15920007222735855
36241KU30,0.22431581433076808
3622AAJC9,0.529030277302647
36225BPN2,0.16734444655821
36241KW95,0.2135467945660675
3622A2NU2,0.2440920804966552
3622AAQX5,0.0030353854413572856
3622A2GX4,0.7224010329943046
3622AAYN8,0.09382663974908012
3622AAS88,0.14687916110729404
3622A2FF4,0.376623462835336
36225B3H9,0.3250122459154994
3622AANS9,0.24246378878752317
3622A2BK7,0.2327091288992459
36225BZH4,0.15655100801371513
36225AJY7,0.08443886513303145
36225BWB0,0.3308649684972952
3622AAMM3,0.3162529202534883
36225BP44,0.036713390597233775
36241KUS5,0.004000000000000226
3622AAG40,0.0011665214435909732
3622AAVZ4,0.38933948987590783
36241LXR2,0.002261719523644734
3622AAPG3,0.2998361368135918
36225BPM4,0.18482041678412442
36241KNA2,0.06681942206379277
3622AAWJ9,0.5461404479107614
3622A2ST0,0.7452717867204274
36241LE77,0.27752076303066386
36241LEJ1,0.45593475214271073
36241KF78,0.08172674754812215
36225BMB1,0.012267735397300195
36241LA22,0.14881742356486005
36241LBH8,0.2580116438747887
3622AATG9,0.0009333050921920272
3622AART3,0.34067049045611797
36241LCL8,0.23328322753900743
3622AALT9,0.40312091874472544
3622A3BM1,0.35589677774116446
36241LG83,0.4357427949654651
3622AAR97,0.2998319422668847
3622A22H4,0.10922326433346052
3622A2G97,0.3569999999999999
3622AAGN8,0.3616071242390818
3622AAHC1,0.34925721260545173
3622AA4Y7,0.062559846946311
36241K3T3,0.003648066690764451
3622ABAW2,0.01867747307356793
36241KZ92,0.20510700002819704
3622AAJ47,0.64378564916003
3622A23F7,0.7659358022282667
3622A2JW3,0.15858658574792361
36241L2U9,0.1416531179240028
36225AD31,0.973
3622A2K27,0.6512808769417462
36241KH76,0.050069784406291507
36241LU87,0.32982787143815206
36241L2F2,0.17237593976995258
3622AAV50,0.13564485574124951
3622A2X80,0.23734731829751676
36241KR26,0.021220511783449525
3622AAD76,0.06430958150945965
36241LJM9,0.27676081820676623
3622AA5B6,0.26286352684944403
36241KV21,0.2141300836222645
36241LR73,0.2288189342063628
36241K5Y0,0.36719864874397334
3622A2XU1,0.24575165092025808
36241LST4,0.012451361828410445
36225BPC6,0.16382233672092983
36225ANG1,0.07011140822050665
36241LGL4,0.21891833994087717
36241KV88,0.22097446069424564
36241KMF2,0.18494606840244976
36241KBE7,0.01930661319846594
3622A2JN3,0.035839361091889566
36241LUS3,0.2566402312613181
36225B5A2,0.08994783498940029
3622A3BD1,0.04397234439773401
36241KY44,0.24252401210474306
36225B2R8,0.013657975821365187
3622AAGL2,0.26114583288655646
36241L2H8,0.1802351204320065
36241L5G7,0.18151444518292326
3622AAW42,0.30434433294863694
3622A2HT2,0.2794451688325269
3622A2AB8,0.10366936630324963
3622AAK45,0.19487220471628153
3622A2GT3,0.006156032555707069
36241KRD2,0.09500904880526628
36225BLQ9,0.008945806606328266
3622A2QH8,0.03379855857776293
3622A25P3,0.24203377188339226
36225AD23,0.26585391181169327
36225A5F3,0.3235080863207732
3622AA5M2,0.18991841120291064
3622A2FJ6,0.2856502269970418
36241LZN9,0.2114628817247235
3622A3AX8,0.0014659319914783753
36241LVB9,0.06789137808482626
36241L5E2,0.2805945894952153
3622A2YG1,0.24551300776801388
36241L6K7,0.2997508147551037
3622A2RY0,0.3860000000000001
36241LLK0,0.3557378640140738
36241LEW2,0.30648943132613404
36241LHN9,0.1752629668845198
3622A2M90,0.2485303523278657
36225BFN3,0.004991320234380536
36241LJZ0,0.5929677851699129
3622AARA4,0.10314262626541326
3622A2Q54,0.17618252065136886
3622A2GP1,0.07412586257065212
36241KJ58,0.12985481643880215
3622A26L1,0.35191847974820223
3622AAGZ1,0.1265968372627061
3622AAKL7,0.37348452602497784
3622A2CP5,0.24134671741297364
36241KN87,0.1794678500478033
3622A3BU3,0.1876003578522164
36225BSK5,0.057204114192884736
3622AAQP2,0.22538073051974417
36225A4W7,0.502609479938992
36241KGF9,0.2388908997498541
36241KBM9,0.14748448223958488
3622A2NK4,0.17626534040026898
3622AA6E9,0.5392345604250254
36225BFA1,0.07465699160511152
36241KFA1,0.29444196589055227
3622A2ZC9,0.011279991846697257
3622AAD68,0.314116058412264
36241LF43,0.19065563304351363
36225AKD1,0.0352905757297266
3622AAPZ1,0.6365525664860563
3622AAUT9,0.44643709079827787
3622A2B68,0.2150268864870991
3622A2YE6,0.0938304504306704
3622AASN5,0.45731973619813704
36241KBU1,0.07270830612790347
3622AAQU1,0.2321572983321215
36241KYB8,0.12090519780210185
36225AHH6,0.3255930857875263
36225BZ92,0.27859359236896486
3622A2DC3,0.3323273246621413
3622A2QK1,0.1906203579352579
3622AAQT4,0.35113227149579274
36241KZU5,0.2485062884094711
36241LUU8,0.20929336295125966
36225ANN6,0.2780504330476272
3622A2QM7,0.0060330395614678345
36241KTQ1,0.05392331374798143
3622A2TF9,0.3591480560512951
36225AWS5,0.2335895545305272
36225B6W3,0.5934356021920193
36241KZW1,0.1401677759708433
36225AEA4,0.10979250705757182
36225BY93,0.17579049187459206
3622A2LT7,0.16499843719034435
36241L4L7,0.16366365400743854
3622AAS62,0.4785883398201175
36241LB70,0.0970860099886578
36241KK49,0.2546003327711073
3622A2F23,0.01578053645240829
36241KG51,0.023481812119311107
36225ABB5,0.29695150547423177
36241LF84,0.022295148320809144
3622AAMY7,0.7362300768772767
3622A2PY2,0.0388284171072345
36225BST6,0.17448348652124734
36241LG91,0.17810619909131797
36225BNW4,0.01306257702069924
36225BMU9,0.02892495359017666
3622A2VJ8,0.20250082706674533
3622A2YK2,0.29165517121790263
3622A2X31,0.1778781640562136
3622AAG57,0.5963352639874345
36225BUJ5,0.17347388702338196
36225BHF8,0.09835844585038256
3622A2RN4,0.2499497888312251
3622AAF82,0.6314249208398811
3622A3BX7,0.16912798670051254
3622A23Y6,0.24865995516540484
36225BW38,0.17836895039187528
36241LGZ3,0.6266465036073947
36241LRT5,0.4019628356927252
3622AAQ80,0.21301307834873984
3622AABL7,0.014426473484430158
36241KHZ4,0.11326243333633457
36241LSA5,0.264682409775962
36225BSG4,0.03036777724235251
36225AYD6,0.11162697068929561
36241KB72,0.11438563358243337
3622A2WE8,0.22974250231697402
3622A2XE7,0.03209456625447904
36225BZ27,0.0967255647581432
3622AAFK5,0.15942378274247848
3622A24W9,0.0005749551729574698
3622A2X72,0.3743086847016325
36241L2Q8,0.20875368490339508
36241KF94,0.23834456117834102
36241KP51,0.09906905345683648
3622A2JL7,0.07414532474347857
36225BU55,0.10567535045897514
3622A2ML3,0.34555032045256195
3622AAGE8,0.4788342015915833
3622AA3M4,0.046201420413654826
36241LKS4,0.08610672420249599
3622A25A6,0.23352198943626323
36241KM96,0.3374941681318381
36225BEC8,0.4254601533735479
3622A2EL2,0.231215547444376
36225BFK9,0.17295001833561363
3622AAJJ4,0.8020920297860065
3622A26C1,0.12887931971584177
3622A3BQ2,0.3811459520443665
3622A24N9,0.2809537803530556
36225AAX8,0
36225AJM3,0.4434159303574089
36241LZV1,0.23311327828117656
36225BC89,0.03648489156648749
3622AAKE3,0.3937048081158391
36225BSA7,8.227404616145684e-05
3622AADW1,0.39937735464386925
3622AACV4,0.006026872630563784
36225BK98,0.06892311977272791
3622A2UP5,0.4025732200043981
3622AAB52,0.20500798510316887
36241K3H9,0.10682327155365234
3622AABH6,0.5651361473177299
3622A3BC3,0.09037451376392891
3622A2GL0,0.38416005423022026
36225ASA9,0.07521595615848864
3622AAT20,0.5762576339800328
36241KAK4,0.013771885624340618
3622AALX0,0.20844736468152147
3622A26W7,0.1731837652558289
36241KYV4,0.3558816259496034
3622A2EX6,0.12785538174454292
3622AAU36,0.09285095338286942
3622AAXR0,0.03415778657596469
36225A3G3,0.0011718407070513415
36225B2C1,0.027715276898847674
36241LNQ5,0.2852727678528797
36241LDF0,0.0674411581679345
36241LC87,0.3077289897018717
3622AAXA7,0.2473149743632943
36225BF86,0.02921030517144496
3622A24U3,0.3863518331175888
36241KVL9,0.24041389680383607
3622A22D3,0.2914193011920043
3622A2LW0,0.03792482630643468
36241KK23,0.06692760607322434
3622AAVP6,0.04075200483997321
36241LY83,0.3175140655489007
36225BZN1,0.46949751003875084
3622AAF58,0.46680958556018626
3622A2JD5,0.011000000000000454
36241LGS9,0.1779468051625186
3622A2DE9,0.1050807362042141
36241KV96,0.5343848349740672
36225BLP1,0.01886241987690629
3622AAF90,0.6694487224459373
3622A2J60,0.2275356303747199
36241L2G0,0.3035170395763782
3622AABY9,0.40680938568533387
3622A2QR6,0.19098108729852636
36241KNN4,0.10459806624275547
3622A2WG3,0.12157815883217493
36241LCZ7,0.037898696725129244
3622A2YY2,0.28986965072275694
3622AAAX2,0.44345637830924567
3622AA3Y8,0.003807957497909853
36225BK56,0.1333677676551649
3622AAQY3,0.18943717929911208
36241KEY0,0.08238791630195286
36241KWY0,0.022399857143328372
36241LE44,0.1111052652168778
36241KWE4,0.10703083505343292
36241LMV5,0.24116748745654215
36225BCD8,0.8542723590747113
3622A3AA8,0.11321355231958807
36241LNU6,0.32329795285519114
3622AAFJ8,0.22195554122409222
3622AAZH0,0.37087430771246643
3622AATL8,0.21046609436400376
36225BX37,0.2005703387711545
3622A2MZ2,0.2876195392572932
36241LC79,0.9382985373331607
3622AAPN8,0.16311756180922432
36225AG79,0
3622A2KN1,0.19841996549358087
36241KMQ8,0.07657143501269004
36241LJL1,0.4449173414649453
36241K2R8,0.37743307569553597
3622A2B76,0.973602880209824
36241LWJ1,0.567672376256134
36241K4V7,0.09963383121538583
36241LGN0,0.28902460019823006
3622AAAR5,0.11079096438725544
3622A2VF6,0.43806116853731614
36225BTM0,0.07936735480041301
36225BSR0,0.0760099900496537
3622AAUB8,0.07001968829766991
36241LWF9,0.20642789833421982
3622A2MF6,0.38127354675531067
36241KJR0,0.19468848274756045
3622AAM27,0.5006448212202073
36241KTJ7,0.0836171878946591
36225BSE9,0.04367871177400606
36241LMH6,0.17020921076354856
36241LDX1,0.2648825772626957
3622A2RU8,0.3860000000000001
3622AAWG5,0.4800293262867279
3622A2WP3,0.3113072011223851
36225AH37,0.05130046685928147
3622AA3G7,0.044279827989573084
36225AHS2,0.13246658760843877
3622ABBB7,0.002423853432525047
36225B5K0,0.27247803324929043
36225BV54,0.19404849334340535
36225BKX5,0.27125617322123374
36241KT65,0.0012965602081378425
3622A2N65,0.2927374669400141
3622A2L42,0.15563295508566255
3622AAN26,0.23119722073847093
36241L5D4,0.09755670795070792
36225BC22,0
36225B7D4,0.03332856826840991
36241LMQ6,0.28335993145277216
3622AANK6,0.19882660406043362
3622AAYG3,0.09296732169316335
3622A2DA7,0.17993324334068594
3622A2WV0,0.36643880292035336
36241KFS2,0.08086596358314024
36225BUV8,0.17105198678792466
36241KPF9,0.23802180494415814
36241LQR0,0.14181552166059985
36225BVW5,0.1405116905358751
36241KFX1,0.42088989925174103
36241KCD8,0.21771092225250477
36225BQN1,0.05284427109418233
36241LLD6,0.38479641033862155
3622A2FW7,0.05915523066384032
36225ACL2,0.008970311455676505
36225ALT5,0.23478310117748602
3622A2LX8,0.062133886948822714
3622AAQ72,0.2215029477769972
36225BRW0,0.015916898471813545
36225APY0,0.999999999984056
36225BYU6,0.278077237663092
36241KA24,0.2569607840126418
36241KKH0,0.20919255754859
36225B6V5,0.3767812253849555
36241KP93,0.2903398738796906
3622AAJR6,0.2802204102728836
36241KZ50,0.1541061748291186
3622A26Z0,0.37748846273218406
36225B3D8,0.29097834346290563
36241KZA9,0.23998966576314462
36225AYR5,0.055722671850086614
36225BFD5,0.006050276690592882
36241KN79,0.03649164558238793
3622A2VD1,0.23944327326379033
36225BVV7,0.19984673378243079
3622AAWK6,0.4162568295520278
3622A2WD0,0.1261738498855135
36241L6F8,0.19770321986337502
3622A2E40,0.27200000000000013
3622A2ZJ4,0.2791050307985734
3622AADS0,0.16070972298392538
36241K4N5,0.3726726088217627
3622A3C24,0.2376809378741206
36241LMU7,0.2860101310051064
36225A2J8,0.12160853855906595
36241KJL3,0.2819447188677886
3622A2A28,0.21088929631323994
36241LCY0,0.33279269295038405
36241K7B8,0.18511074152121043
3622A25V0,0.4248584313080629
36241KDT2,0.09428055271708113
36241KMA3,0.17107684150264568
3622AAKX1,0.18118538495877667
36241LUM6,0.23372654346102373
36241KVK1,0.33997940063756227
36241KFG8,0.1353267108351912
3622A3AK6,0.14794122265491405
3622A2DF6,0.32750278050473436
3622A2C91,0.16501658101265615
36241KVB1,0.15996129850686047
36241KQN1,0.2459239591763167
36241KGZ5,0.052394677332662565
36241KRU4,0.223505969984929
3622AARJ5,0.3396621672921739
36241LLH7,0.26819769465766696
3622AAZY3,0.06428607573997491
3622A2XC1,0.36827655609775645
36225BEU8,0.24381395279244011
36241K2Q0,0.25453659532382544
36225BE20,0.03031787299255506
36241KBV9,0.19426956651910143
3622AARW6,0.44900358480647273
3622A24S8,0.2409986321494274
36241KYC6,0.13694695726313455
36225BES3,0.14968589576433655
36241KVT2,0.27188468225140705
36241LAR7,0.2110810551895923
36241KSV1,0.2569285516779132
3622A23C4,0.007075568660477538
3622AAZ23,0.04864453872891472
3622AAUQ5,0.18762142890727407
36225BJ58,0.051899714788239404
36241KCM8,0.34359801466039264
36225BUM8,0.13655970512786053
3622A2ZT2,0.3181890527889141
3622AADF8,0.31031519013883146
36241KHV3,0.12237256785229234
3622AAVX9,0.48287932974979175
36225BM39,0.14835930588865032
36241LWQ5,0.20840107953991982
36241KA73,0.09791208419040054
36225AJC5,0.00180082790554692
36241LXU5,0.09733169433274425
3622A2PJ5,0.05771086275818793
36241KDV7,0.3246467045522643
3622A2LS9,0.06384544035562578
3622A2W81,0.061765699090835735
36241LSH0,0.05427723949804386
3622A2LA8,0.1272812525330289
36241LVH6,0.006275085144863968
36241KDE5,0.0543352855902941
36225BRH3,0.1390785994640783
3622AAS96,0.1522781140897883
3622A2YA4,0.3316795628529331
36241LWN2,0.21762885604683146
3622AAR63,0.11400923128957796
36241KGU6,0.1427528130687794
36225BPW2,0.1230745115281131
3622A2ZD7,0.2941968105440459
3622AABB9,0.6074537973972818
3622A2BQ4,0.24470589515917218
36225AMC1,0.9987914832846404
36225AQS2,0.0970616761024854
3622AAAD6,0.49825879959640207
3622A24M1,0.43405551571781775
36241LWC6,0.054510686770325556
36241KVX3,0.23173061066992928
36241LCW4,0.38383747048673733
36225BMG0,0.1488535156888411
3622A2ET5,0.17844858418413456
36225AFG0,0.15351974261243784
36241KNL8,0.5529646456149356
36241LM37,0.09233867326327017
36225A4H0,0.06427844238997515
36225BV39,0.1378071671979667
36241LTY2,0.2349845856807612
36225A5L0,0.23203117541968876
3622A23G5,0.25375122643577297
3622AA6Y5,0.03602784815688631
3622A3C65,0.99879853999691
36241K6X1,0.1321799238571948
36241KSG4,0.3823709265517048
3622AAET7,0.22191275068840532
36225BSS8,0.1998844758842634
36241KWU8,0.137960169108706
36225A6S4,0.03827924309504249
36225BLK2,0.2974637517101818
36241LMD5,0.12532149868854803
3622AAJP0,0.2446257128841749
3622A2PB2,0.36995629598971824
36241KRZ3,0.012913567359266409
36225BNN4,0.4534595770034875
36225BUU0,0.11836395275803135
3622A2ES7,0.006654281454647526
3622A2PF3,0.024015839333570876
3622A27A4,0.1037210069549922
36225AT34,0.23507954223261107
3622AAFV1,0.19212544031039402
36241LRD0,0.19195595855854308
36241KC30,0.15109660570026784
3622A2VU3,0.42047985443352276
3622AAN42,0.09806872691220736
3622A2XY3,0.3257755698665298
36241KN38,0.1801930803577544
36241KNX2,0.15765639045828894
36241KGX0,0.22091005106192063
36225ATT7,0.0774393375018354
36241KYD4,0.24853821911501162
36225AYP9,0.28762802792471776
36225AHG8,0.6751849120715524
3622A22F8,0.033015714467411805
36241KPE2,0.25800059825919
36225ARM4,0.05235393657891829
3622AAC93,0.022741085265530536
3622AAFC3,0.522754285840433
3622AAY40,0.30544846214164234
3622ABA85,0.07885473184605707
36241LJF4,0.6377434199166337
36241LTU0,0.7081788397883875
36225ABD1,0.03020599616806796
36241KW38,0.012824690951463547
36241LBR6,0.05724060765207406
36241LMX1,0.30774900034588504
3622A2H47,0.44904399315940624
3622AAUX0,0.04755619115172227
3622A2UT7,0.21475113244858124
36225BMZ8,0.05443474628254985
36241LAA4,0.2557418447084784
3622A2SM5,0.1414638417556786
36241KJ66,0.11095732445655515
36241LR40,0.3097346045299675
36241LV45,0.1433467409421062
36225BDK1,0.12734024519603448
36241LJW7,0.16336235181561964
3622AABA1,0.47017092838870256
36241KNQ7,0.24956765635020062
3622A2PQ9,0.3218499386257566
3622AASW5,0.06967499999419902
36241KUT3,0.17044010786741393
36241KYJ1,0.1804898373963656
3622A2CY6,0.125027788384792
36241LH82,0.3048845538788033
3622ABAS1,0.02521049879109183
3622AAP24,0.5781538383156462
36241KPS1,0.024408397839830842
36241L3E4,0.630106513905676
3622A2HG0,0.2121148915810177
36241LXZ4,0.15286950719445636
3622AAHU1,0.11712243170902492
3622A22S0,0.08618379618595562
36241KQJ0,0.0758101978199921
36241KN95,0.29979451547385905
3622A2NQ1,0.4179999999999996
3622A2XA5,0.18911861887642845
36241KEA2,0.11623288201563287
3622ABBA9,0.00038687119157099215
36241LLQ7,0.24563382264110978
36225ASF8,0.21497819779406613
36241K4P0,0.3502798490278153
36241LW44,0.26900000000000024
3622A2D66,0.30379024384639897
36241LUW4,0.3098470226390002
36225A6W5,0.307926961078959
3622AANE0,0.432076218753217
36241LZE9,0.3430000000000001
3622AAPX6,0.5655543226574072
3622A23W0,0.3859958308300767
36241LYC4,0.17298761677504093
36241K7F9,0.2119022187515991
36241KZT8,0.0057352459610851
36241LKZ8,0.4017396910457166
36241KNF1,0.17950483614667712
36225AXA3,0.08175670511345823
36241KC97,0.13057000154218024
36225BUF3,0.07203528319159946
3622A2PL0,0.337676455023455
36241KKW7,0.17883953263198782
36241LY34,0.3562412558358239
3622A2Q96,0.16605899224839882
3622A24L3,0.2256809193364867
36241KGA0,0.21438721983384035
3622AAXD1,0.48590150185541603
3622AAWN0,0.11141818603564924
36225BRK6,0.024918574114384695
3622AA2C7,0.00013985058187993005
36225ACN8,0.03844477973014859
36241KRT7,0.29307659355817106
36241LPL4,0.2836606406652177
36225BKV9,0.012785813000324553
36241KHP6,0.136911162863118
36225AX62,0.18328967902724513
36241KSS8,0.0630379627513259
3622AA2X1,0.3273038317960598
36241KPM4,0.07284800686060422
3622AACC6,0.5823222886542612
3622AARS5,0.06603664493849415
36225BEG9,0.057690637129370836
3622AAG99,0.07255270249472412
36225BQL5,0.21793779467496766
36241L2X3,0.1067692450014125
3622AAYV0,0.4198705344142327
36225ASV3,0.09356265168001321
3622A2XL1,0.2771873732994584
3622A2JS2,0.25897358561594463
36241K5C8,0.10929137918722098
3622A22M3,0.07440713852658776
36241KT40,0.12926010887182982
36241KZM3,0.3579929802915902
36225BTN8,0.1102346686116561
3622AAEX8,0.2648417694675823
36241KFR4,0.16605317044379997
36241KEL8,0.10803561511589366
3622AAPD0,0.0007650329468604777
36241LPZ3,0.2796264901305018
3622AAD43,0.9303650470151243
36241KZB7,0.14379541074623547
36241LEY8,0.2761660313066058
36241L4Z6,0.03521210316030843
36241KVJ4,0.24192496301888133
36241LHV1,0.20706650624080136
36241LCT1,0.48453431950342984
36241KMB1,0.1518605928893142
3622AAB37,0.5635323000884269
3622A3BB5,0.07296997360031032
36241LGT7,0.19790941005996743
3622A2KJ0,0.15745445463208418
3622AA2B9,0.0816033547243793
36225A7D6,0.02239423188114731
36241KUD8,0.12065846242534928
36225BQX9,0.014254670975102135
36241LQ41,0.09982153212348233
3622A3AR1,0.6587272966314981
36241LXV3,0.1880776075877909
36241LSV9,0.23974588165604915
36225BNS3,0.1271835384628751
3622A2SF0,0.3949999999999999
3622A2LZ3,0.1703968311080426
3622A2CL4,0.17923051787851285
3622A2AF9,0.45994925074126713
36225BHB7,0.008659763724646607
3622A2J52,0.3340297721254183
36241KBA5,0.07813085798459651
3622A22U5,0.6673961422987487
36241KLM8,0.07074285081717646
3622A2P97,0.09837267595529231
36241KSW9,0.29873380937538463
36241KLE6,0.10093898541223112
36225BQG6,0.02808175207424468
36241KZ35,0.2679106234717419
3622AAUU6,0.2960241669242113
3622A27G1,0.5508650833987696
36241KRR1,0.02448427115407137
36241LM52,0.30484940286998985
36225AAF7,0.01681325331786765
3622AAC85,0.459299103661013
3622A2T77,0.047842079241375846
3622AAAJ3,0.2365241435415727
3622AA4R2,0.018281360547688252
36225BN87,0.2041855545549861
36241KEB0,0.14351610262719106
3622A2PE6,0.4498260289594219
3622AA2Y9,0.19741142886936647
3622AA3D4,0.03436234877677802
36241LTZ9,0.19811956613220194
36241KYP7,0.1832715634772074
36225AAS9,0.965111573348375
36225B3W6,0.03572624585531392
36241L2N5,0.2829502222909418
3622A2V90,0.14077708326237948
36241K4B1,0.1921881721981391
3622AAXL3,0.09124328861527198
36225BZL5,0.044707612930658835
36225AMA5,0.026524317033821965
3622A3DD9,0.2994265316294358
3622AAQQ0,0.6896395753072326
3622AATM6,0.08560078658676884
3622AABG8,0.27674087111549794
3622AA3J1,0.05095138280772016
3622AAVH4,0.001326684637628528
3622A2D90,0.2656176353778644
3622A2A93,0.11502210766488219
36241LX92,0.05824125472513819
36241KSD1,0.5321277564201508
3622AA2J2,0.09129559559276579
36225BHK7,0.9999999993939709
36225BW53,0.02865656035637376
3622AA5Z3,0.13422365187679686
36241KVP0,0.011404138289282328
36241LW85,0.5275182236967555
36241K5S3,0.08988524573790702
3622AA6K5,0.0042111037312984045
36241LKD7,0.07956747364140959
36241KBW7,0.09204400254341949
36241K4U9,0.19289719746892475
3622A26H0,0.3192473981939531
3622AACU6,0.14339568459100782
36241KWZ7,0.2696151608541816
3622AASD7,0.5320888739709946
36241LJT4,0.2087901128142673
3622A2HC9,0.1365333722626263
3622A2N99,0.35200130486229475
3622A2ZR6,0.39238876711049586
36241LYG5,0.1292335003743681
3622A2Q47,0.1319401657204261
3622A23B6,0.1332645847450551
36241K6V5,0.5241494595851137
36241LGC4,0.09789970907280954
36241KZE1,0.46352946771279824
3622AAPH1,0.0004330757395804019
3622AAL69,0.4300703209407519
3622AAZ80,0.000255281317555367
36241LE93,0.21951372220855403
3622A2F56,0.37395373465651505
3622A2L83,0.16610623142156522
3622AALQ5,0.225694235641418
36241LHY5,0.24094005535092144
36225A4T4,0.12928693448884832
36225AR51,0.09301840548705642
36225AG46,0.046289436892351876
3622AAF74,0.022433141547477442
3622A2R61,0.07568720280342733
3622A23K6,0.17500237797065787
3622A2UV2,0.35777600314164737
3622A23J9,0.2813402502246497
36241L5L6,0.04119207999870644
36225B6L7,0.18533578015051366
36225BBS6,0.067775414234443
36241LKN5,0.42679649085825566
36225AB25,0.5366739001069948
36241LD37,0.17552661310141604
3622AAWM2,0.6183156050871856
3622AARU0,0.6114007514522796
36241KHT8,0.13591474508183377
3622A2SG8,0.38699999999999957
36241LAK2,0.2523214584032605
3622A2HX3,0.22764558748528751
36241LH90,0.2422011304728534
36225BR26,0.05865077352777359
3622AAUH5,0.04622961537929915
3622AA3L6,0.1861679920165331
3622A2YM8,0.29341048059095765
36225B3G1,0.018972372067115773
3622A2SP8,0.2887269993303614
36241KQM3,0.052078657700027065
36241KBC1,0.25091833789317375
3622ABA51,0.0002873693264989763
3622A2W57,0.009426586959288108
3622AAYU2,0.16614932884667166
