cusip,cpr
36241KHK7,0.16896739151579898
36225AQL7,0.08249603298708064
36241LPE0,0.4426166427001409
36225A3E8,0.09210668199209826
36241LX27,0.27844701056214993
36241KFC7,0.183351153217847
36241KCE6,0.32589733826341327
36225AWN6,0.13326714465626233
3622AAFT6,0.19665240819440388
3622AAAU8,0.12005235528087876
36225ARA0,0.5453504945125582
3622AAHV9,0.09143186977204132
36241KAC2,0.07164002244699952
3622AAGV0,0.10807026544855725
36225BZ43,0.05516754920596656
3622A2D25,0.494225550991953
36225BXC7,0.06365094032199625
3622A2XB3,0.23725180195597617
36225ADT4,0.8654448520315579
36225AAW0,0.02295976298496094
36241LGE0,0.0930177636905587
36225BHH4,0.002727844941773472
3622AAEN0,0.22738534988259806
36241KH92,0.12633465351150952
36241KMH8,0.29182555180771197
36241KUG1,0.2643882689015601
36225B3E6,0.10802260215255877
36225AWV8,0.17839706782515274
3622A2GF3,0.16868796447746837
36241KSZ2,0.19744740590716547
36241LEL6,0.0018341979605144276
36241KEE4,0.03606751008133324
36225BEZ7,0.05250021724412135
3622AAK37,0.16829769619863422
36225BMK1,0.035804737637927464
36241KF60,0.2044735561965526
36241LDS2,0.1865004413465121
36225BW61,0.11466788656818283
3622AARR7,0.10483062348171912
3622AAFQ2,0.17136441781224332
36225BNR5,0.09017459756468404
36241LD78,0.18699108493811656
36241KPK8,0.10446054775121127
36225BPY8,0.037203852867639386
36225BPA0,0.1110192049697375
36225AVQ0,0.06753457338753555
36241KVH8,0.046474882274951335
36241KHL5,0.11076080871755789
36241KQW1,0.10442420913155004
36241LCQ7,0.04838326071425125
36241KEV6,0.14679665784959195
3622AAD35,0.07652519177489092
3622A2YL0,0.2716160137310666
36241KQF8,0.06418203138355871
36225BUL0,0.18133740389591035
3622A2FM9,0.2442538919187579
36241KVU9,0.2533100772108382
36241KQA9,0.1409008981198625
36241LVV5,0.26447870227253034
36225AR69,0.2038207363251836
36241LUB0,0.27794847215929086
36225BKM9,0.023648631983468782
36241KCL0,0.27323596924905724
36225AHY9,0.07075439184010202
36241KQZ4,0.13975253322972048
36225B6M5,0.1045981868666217
36241KNG9,0.2909177586255022
36225AY38,0.08134179737543434
36225BGB8,0.39199456661260246
36241K6K9,0.24857528005432905
36241LWY8,0.37651872536310227
36241K2A5,0.16071948009038306
36241KGH5,0.01803482046175331
36225AUH1,0.0811087509239059
3622A2LL4,0.2099370620126414
3622A26D9,0.05689866398238064
3622A2F31,0.08414833021731749
3622A2MT6,0.1613147029437918
36225BL22,0.05912690559260836
36241KAM0,0.6281776823509092
36241L6M3,0.2721210625584811
36225BXW3,0.13549564156642935
3622A3B82,0.2337004774781425
36225AGN4,0.017446113474632763
3622A3AL4,0.22597499082435124
36225A5J5,0.10115032314204353
36241KVW5,0.37391401893409015
3622A24X7,0.025155240845746496
36241KNU8,0.22263633445798336
36241KA81,0.1514643795959717
36241KXQ6,0.25587557518932735
36241LSE7,0.061947639446782055
36241KFP8,0.1535502310956437
36225AKP4,0.004743196295174501
36241LQZ2,0.4161809579371233
36225BTZ1,0.1804378572210812
3622A2EU2,0.1795716964502333
36225BRT7,0.04547759138103635
36225ABA7,0.3523453791333725
36241KBG2,0.6779615068739562
36225BTK4,0.18789549617698742
36241KVM7,0.276245898025135
36241KDS4,0.19104817269987628
3622AAX25,0.3525427971568772
36225BSF6,0.07622861641246192
36241KD96,0.09779222156070722
36241KNM6,0.24532644347164334
36225BXQ6,0.014496153621539887
36241L6N1,0.287497274712039
36241LB47,0.28110100256301895
3622A2DY5,0.13129078901646607
36241LSS6,0.3175438826594742
36241L6J0,0.1995119627524441
36225BXJ2,0.025045127089773467
36241KCQ9,0.2668922250939154
36225BYS1,0.020480318896791805
3622AAJZ8,0.12621152560838333
36225B6H6,0.2615015841226027
36241KUB2,0.20145463334596636
36225BF45,0.25478524196665564
36241LVR4,0.25400000015476376
3622A25M0,0.10115782444030097
36225BZM3,0.2338001792578568
36241LXF8,0.30308997538999116
36241LQC3,0.21275565205930824
36241KKA5,0.08771096326225836
36241KJ74,0.23773681832716786
36241LTW6,0.2811061451827266
36241LA63,0.2292410423461969
36225BF37,0.029445620070805978
36225APQ7,0.08739552699197095
36225ARN2,0.07341776995607374
36225BMC9,0.039804385399678566
36225BDU9,0.367871089188366
36241KG69,0.016478193640325656
36225BUW6,0.06560196036850019
36225A4Z0,0.6007996110022227
36225BTY4,0.07463876485496679
36225BGZ5,0.017730324318069535
36241KZQ4,0.2559911722921089
36241LMM5,0.31017870873998354
3622A2VA7,0.2650530379615893
36241LSM9,0.1763371028482731
3622A2V82,0.05464087170133047
36241KHJ0,0.2521979605195953
3622A2TU6,0.21418211855947145
36225BD39,0.08236892424541242
36225BPE2,0.22230247195631636
36225BZS0,0.03853684703341964
36225AXV7,0.038234189260846096
3622A2RB0,0.13977844588084531
36241LWV4,0.24808859411710915
36225BYB8,0.17349707473348386
36241KFK9,0.0634365823040014
3622AA6C3,0.16531901097183588
36241KHD3,0.1790373421496253
36225BLR7,0.054394326714781616
36241KCG1,0.2236895938345944
36225BKU1,0.07922436660112253
36225BX29,0.13230388580962826
36241KXV5,0.26539715777401474
36241K2G2,0.36413888117121607
36225ASM3,0.23534880598438046
36241LC20,0.3810510011804914
36241KJS8,0.27928596046577636
36225BL30,0.08330372684175014
36241KP77,0.09544582800812551
36225AEG1,0.019666434504754693
36225AAY6,0.34806073532999304
36225B4J4,0.0159206208962398
3622A2EA6,0.5538318964355022
3622A2DQ2,0.14360385975093637
36241KG77,0.07395781747480934
3622A2E24,0.20725931088280003
36225AUP3,0.1583925531082392
36225BPF9,0.07894364393595632
36225AN55,0.055232615505180105
36225BQJ0,0.035668669433232436
36241KJ82,0.0036211270655371885
3622A2QJ4,0.21068841057596166
36225BVE5,0.030338091707414194
3622A2TB8,0.19728050970763966
36241LM29,0.1884008585499113
36225ANR7,0.02453894610547569
36225AS92,0.008462987804056854
36225A3L2,0.05350411081598305
36241KZP6,0.21084517475475195
36241LFC5,0.07552516635609585
3622A24F6,0.27159999259957723
36225BTT5,0.15182738814833863
36225B6A1,0.1925006030976829
36225AVB3,0.13272398478051506
36225AHC7,0.2384666358938945
36241LLB0,0.2970000012985474
36225AYS3,0.12652875641441763
36225AWQ9,0.039102048162283576
36225BAS7,0.045888142902170914
36225B4B1,0.12961947595934342
3622A2EZ1,0.1580460093967031
36241KG44,0.09351625209561754
36225B4U9,0.01812185133769162
3622AAB86,0.29738471127642163
36225AGE4,0.18296269074591553
36241L2B1,0.25300000011070345
36241LNP7,0.49524691269845655
36241LZL3,0.3181698637329672
36241LSZ0,0.07583556185935558
36241KHY7,0.14555899645292658
36241KLG1,0.18596526450593076
36241KL48,0.10888470222997804
36241LXA9,0.013017817052265235
36225B2V9,0.09971761271773338
36225BVX3,0.16090966908370796
36241KMD7,0.043848328475396436
36241LJG2,0.08881288662798703
36241KWS3,0.30369996187051096
3622A2VP4,0.15421627414700467
3622A2TK8,0.37757204085054785
3622AAZB3,0.09002834493874956
3622A2KM3,0.44720316072874133
36241LDM5,0.22186312724995938
36225ASR2,0.01226051922476723
36225BS41,0.0005026926963840328
36241LEC6,0.3240450957294436
36241LA30,0.23118356942570528
36241LTN6,0.15112132925361
36225ATU4,0.06376069330094536
36225BZP6,0.1177537104463453
36241LW36,0.2383140486826868
36225B4D7,0.1485885344903991
36241LLJ3,0.12516305711494147
36225APD6,0.09340426379878353
3622AAY81,0.09793614637078973
36241KAR9,0.0970924877176772
36241LLR5,0.3407634083883585
3622A2VZ2,0.31253434003179925
36241K2B3,0.19593508507545787
36225ACK4,0.018895911730053894
36225AQT0,0.06737950316290253
36241L4W3,0.2794897155480386
36241LF27,0.17932703250868043
3622A2RE4,0.1923957165786888
36225A4B3,0
36241KJB5,0.08743373942613142
36225BLF3,0.02321858944576538
36241LFD3,0.0031455219568177206
36241LDZ6,0.1277975225015302
36225BKK3,0.029766860662095218
36225BXM5,0.017459214073195062
36241LK47,0.2689999998365501
36241KCJ5,0.14392245416078864
36241LAH9,0.28025062765913145
36225AXN5,0.05544941813842985
3622AAAM6,0.08606289820595814
36241KE20,0.24015722790279026
36225BFL7,0.1978330629421703
36241K4T2,0.3453453568390602
3622AAF66,0.2878096274455564
36225AT26,0.1592010868747763
36241KU30,0.22431581497752529
36241KBQ0,0.030844072517608456
36225BPN2,0.16734446987077622
36241KW95,0.21354682768574773
3622A2NU2,0.24405671438717802
36225BNK0,0.15094699004778545
3622AAS88,0.14687916563287795
3622A2FF4,0.3766234744809346
3622A2NR9,0.1187901536580731
36225B3H9,0.32501248496925383
36225BVD7,0.09357792353726802
36241LQ90,0.15491182488983468
3622A2BK7,0.23270925769961126
36225AJY7,0.08443910453850767
36225BWB0,0.3308649797092156
36225BP44,0.03671340758796948
36225BDM7,0.01615565137453301
3622A2QS4,0.163993793409966
36225BPM4,0.18481937920613578
36241LE77,0.27751246600455026
36241KF78,0.08172486779162458
36225BMB1,0.01226777818097069
36241LA22,0.1488151616059208
36241LBH8,0.2579998212820541
36225B6K9,0.0960695456179046
36225ARB8,0.06879120850006337
36225BV70,0.14148802292152518
36241LCL8,0.23327802550459242
36241LH33,0.010213765446303147
36225BP77,0.05447440104930601
3622A2XN7,0.06168942489287399
36241KEX2,0.15062615229750842
3622A22H4,0.10840455067790289
36241KJJ8,0.14865928800153616
3622AAGN8,0.36160712531259265
36241KDQ8,0.09849662149830996
3622A3CQ1,0.20663276927883045
36241KZ92,0.2050978337135615
36225BUT3,0.0875258218778383
36225BWC8,0.0856447667454755
3622A2JW3,0.15858658718159113
36241L2U9,0.14165323947685815
36225AD31,0.9730229233424259
36225AA59,0.033728024662567635
3622A2K27,0.6512808873678332
36241KH76,0.050037631357867096
36241LU87,0.32982787362703636
36241L2F2,0.1723437317767741
36241KJF6,0.13947354451349858
3622AAD76,0.06425398463036869
3622AA5B6,0.26286353779441707
36225BDT2,0.20944137112178696
36241KV21,0.21413008545884415
36225A6M7,0.02469003463597219
36241LR73,0.22881894544555292
3622A2XU1,0.18509103841909935
36225AS27,0.5669250445329265
36225BPC6,0.16382234435508292
36225ANG1,0.0701116197932724
36225BME5,0.03598780085361075
36241KV88,0.2209744231234474
36241KMF2,0.18494609292087905
36225B2W7,0.020558856644154244
3622A2JN3,0.035837685826385024
36225B5A2,0.08994785327437393
3622A3BD1,0.04397236263085025
36241KL55,0.2737724517873221
36225B2R8,0.01365797599886831
3622AAGL2,0.26072034242147
36241L2H8,0.18023098774557322
36225BKJ6,0.08235892227980446
3622A2DZ2,0.19019785724090843
36241KMK1,0.16961574637755028
36241L5G7,0.1815144462275342
3622A2L67,0.0011616459801429002
3622AAW42,0.304344336335555
3622A2WY4,0.31137701475279933
36241KTA6,0.23880449116104585
36225BAF5,0
3622A2AB8,0.10366938045642882
3622AAK45,0.19487222865775788
36225BLQ9,0.008945807368223924
3622AAW34,0.23243740367243826
36225AD23,0.265858446418326
3622AAM50,0.24223940774426544
36241LWA0,0.22843662446227375
3622A2S78,0.1744963744020548
36225ACQ1,0.006380237578741399
36225BHD3,0.022100600579117002
36225A5F3,0.3235184391822007
36241LZN9,0.2114628831170966
36241LVB9,0.06789139675318345
36225B3B2,0.0732763236936057
36241L6K7,0.2997507162207652
36241KCU0,0.1074848723893691
36241KGK8,0.2769947707737267
36241LEW2,0.30648943456873845
36241LRK4,0.24286474690121373
36241LHN9,0.17525082929958036
3622A2M90,0.24853035732773066
36225BFN3,0.004991321217538536
36241LJZ0,0.5929678362692975
3622A2LN0,0.19619107571657335
3622A2Q54,0.17618276918398723
36225BBG2,0.004586135942176606
3622A2GP1,0.07412158758283016
36241KJ58,0.1298550506530679
36225AWK2,0.06005179017624185
36241LXW1,0.15078274428714622
36241KUU0,0.2755147051877139
36225BAE8,0.027946751124604985
3622A2CP5,0.2413464039369725
36225AEB2,0.038390546491791855
3622AARY2,0.249511280774675
36241LAY2,0.2423613836986902
36241KGN2,0.13642600489523538
36241KEZ7,0.0726574955000171
36241KJ41,0.10567102702145237
36225BSK5,0.05720413707663485
36225A4W7,0.5026648175882209
36241KGF9,0.23889090028370563
36241KBM9,0.1474845069024877
36225BFA1,0.07465721430267669
36241KFA1,0.29444199810412675
36225B2Z0,0.14516282179622852
36225B5Z7,0.18379692872489028
36225BUB2,0.1352158864028854
3622AAD68,0.31411607977244194
36241K3V8,0.20163272928781462
36241KXX1,0.4535812454378835
36241LHQ2,0.066967857501394
36241LF43,0.18690446359404056
36225AKD1,0.035290724296530906
36225AXS4,0.011133778448354392
36241KE87,0.1002789875725707
36225BTB4,0.20243452639520554
36225AXD7,0.01681885879817102
36241KXT0,0.1660899457898689
3622A2B68,0.2148948581770198
3622A2YE6,0.09383046054702071
3622AASN5,0.4573197407702154
36241KSE9,0.7702046385405112
36241KBU1,0.07270845846942253
36241KJH2,0.031057544094418743
3622A22R2,0.2963154619883561
36241KYB8,0.12090520228448165
36225AHH6,0.3255971206185533
36241L4Q6,0.18832783095041639
36241LNG7,0.025858518182516166
3622A2Y48,0.20669332920390482
3622A2QK1,0.19061592775718628
36241KQE1,0.10666305925821162
36225AWE6,0.9986887914177474
36225BF29,0.2831616707204858
36241KZU5,0.2485062884094711
36225BT24,0.08902777589213329
36225B2G2,0.045766182228598185
36225ANN6,0.27805183156263835
36241KTQ1,0.053923317804512205
36225BNM6,0.032904124227405296
3622A2JA1,0.21752268096598104
36225AWL0,0.11154756044207681
36225BVS4,0.19722958007978653
3622A2FS6,0.2619527911459779
36225AWS5,0.23359002109307048
36225B6W3,0.5934356896370763
36241KZW1,0.14016760347107993
36225AEA4,0.10979296381091419
36225BY93,0.17579049558498105
3622A2LT7,0.16499844354011672
36225BQE1,0.037215163941501817
36225BG51,0.11187431475646625
36241L4L7,0.16366356536460613
36225AG53,0.05318019190371903
36241KK49,0.2546003795642817
36241KFT0,0.21205155798231023
36241KPL6,0.02501844003726228
36241KES3,0.20254540821542322
36241KG51,0.023481821410129222
36225ABB5,0.29695232231371804
36241LF84,0.022295148597566095
36241KQ76,0.17214561431058384
3622A2PY2,0.03882841947921689
36241KT99,0.17815614157080506
36225BSC3,0.01470030244668541
36225BMX3,0.021151263467857784
36225BST6,0.17448364422804552
36225AUG3,0.006258569111379342
36241LG91,0.1781062003464745
36225BNW4,0.013062577871762349
3622AA6P4,0.2026470472384143
3622A2XV9,0.3389834882339028
36225BMU9,0.028924965622659116
36241KRG5,0.2551833044180012
3622A2X31,0.1778535168384281
36225BUJ5,0.17347378258973367
36225BHF8,0.09835849840211919
36225A7H7,0.06440370807279117
36225BUP1,0.08751485015562532
36241KKE7,0.1291511028602993
3622A2WZ1,0.27770666276242395
36225BW38,0.1783690082861542
36241LEB8,0.3548912948336804
36241LC38,0.0010000345647294129
36241LAE6,0.12576282609299094
36241KUA4,0.3206518141561039
36241KNT1,0.35996050439758953
36241LE69,0.12670729217786703
36241KHZ4,0.11317348274436967
3622A2AV4,0.2770783595888715
36225BSG4,0.030367685517487475
36225AYD6,0.11162879513813528
3622A2S29,0.28996258879666625
36241KZZ4,0.11034780746286998
36241KB72,0.114385661208381
3622A2WE8,0.2297425114123084
3622A2XE7,0.03209456812526201
36225BZ27,0.0967251606144347
36241LE85,0.1704631092739347
3622A2RQ7,0.16469064563848634
3622AAJU9,0.3327480486669594
3622AAFK5,0.15535025536783575
36225AC65,0.4512466257318414
36225BWH7,0.06417798903085914
36241LXM3,0.1933867690002421
36241L2Q8,0.20743147866104694
36241KF94,0.23834458899646227
36241LDJ2,0.2607226492725879
36225AAM2,0.018001027358130695
3622A2JL7,0.07414496608756493
36225AFJ4,0.3800137317288612
36225BKN7,0
36225BU55,0.10567591487751782
36225BEQ7,0.0471334001161412
36241LKS4,0.08610674799075779
36241LT97,0.2349602454932752
36241KUJ5,0.059582455324813655
3622A2FA5,0.19913901530566025
36241KCT3,0.11320767751104777
36225BEC8,0.42546043060135674
3622A2CZ3,0.22903980259412826
3622A2KB7,0.12848916759470685
36225BFK9,0.17295020117684246
36241LGX8,0.16310519809629986
3622A2YH9,0.2270694629974177
3622A26C1,0.12887943267667956
36225AUC2,0.38665913636795934
36225AAX8,0
36225AJM3,0.4434219880981818
36241LZV1,0.2331132815488477
36225BC89,0.03648491323220571
36225BSA7,8.227408477290421e-05
36225BK98,0.0689231948388982
3622A2SJ2,0.12666133610245967
36225ATR1,0.2144125929856665
3622AAB52,0.20500798775311702
36241K3H9,0.10682327374607514
36241LAN6,0.24958936710240753
3622A3BC3,0.09037456570824731
36225ASA9,0.07521601390325683
36241LBS4,0.22012603034580003
36241LWB8,0.24000657954374072
36225BGV4,0.1912929906814691
36241KAK4,0.013771885665749273
36241KYV4,0.35588162529689227
36241KLF3,0.3257529262665577
36225AF62,0.10023953604226932
36225A3G3,0.0011718409898168192
36225BFB9,0.07643973456103292
36241L5J1,0.20324297331041385
3622A3BE9,0.08416306729416012
36241LNQ5,0.2852727690734086
36241LDF0,0.0674412240230493
3622AATA2,0.19580605675970153
3622AAXA7,0.24731497700098815
36225BF86,0.029210316611901876
36241LCG9,0.19658643380479635
36241K5V6,0.20804918420802587
3622A2KT8,0.1837401271658059
36241KVL9,0.2404138978669743
36225ADQ0,0.02074616863897072
36241KWH7,0.13378998979603274
36241KK23,0.06692762213604253
36241LY83,0.31751406712277186
36225BZN1,0.46949744137363925
36241KE38,0.08062552326052685
36241L2K1,0.22277718506283017
36241KLC0,0.15136875526726634
3622AAF58,0.46680957864777595
36225BG36,0.05850375005672248
36225AU24,0.15040500571168525
36241LGS9,0.1779468066427855
3622A2DE9,0.10501872372484022
36225BLP1,0.018862435878425732
36225APE4,0.049482961134727166
36225A6N5,0.13429603830131887
3622A2J60,0.22752949143830592
36241KLW6,0.07274014872817314
3622A2XF4,0.09324486529459863
36241KAA6,0.12482395453632988
36241L2G0,0.302844129326614
3622AAFR0,0.07993511812525977
36241LRF5,0.22432051407581155
36225AU40,0.07012298871355327
3622A2QR6,0.1909810936365396
36241KZV3,0.020421282478296554
36241KNN4,0.10459803400740386
3622A2WG3,0.12157830782645318
36225APF1,0.008938326388048035
36241K4L9,0.14695654343583409
36225AZG8,0.22706340572540684
36225B3C0,0.04514427748709826
36225BK56,0.1333678087621376
36241LTS5,0.23512718682506395
36241LNL6,0.15035522223033093
36241KEY0,0.08237944114246576
36241LE44,0.11110328827220994
36241KWE4,0.10703083685333259
36241L3H7,0.04997203028297725
36241LMV5,0.2411127419001038
36241KFH6,0.23853706060252844
36241LNJ1,0.11118368012019031
36225BCD8,0.8542729125837678
3622A3AA8,0.11266066289814858
36241LNU6,0.3232979706914635
36225BXG8,0.5114569528214279
3622AAZH0,0.3708743110082292
3622A2VR0,0.08517690278535339
36225A6T2,0.029162085748987376
36241KBF4,0.2637786283939808
3622AAPN8,0.1631175648791845
36225AG79,0
3622A2KN1,0.19841998724679322
36241KMQ8,0.0765712312794633
3622AAJE5,0.3019705004380977
36241LJL1,0.4443054059997633
3622A2B76,0.9736028813023352
36225BCL0,0.09552782949878791
36241LWJ1,0.5676724068353337
36241K4V7,0.09963383192233899
36241LGN0,0.28902460400965935
36225AYA2,0.20794794526364524
3622AAAR5,0.11002643776286203
3622A2HR6,0.27167697511335176
36225BTM0,0.07934011011111275
36225BWJ3,0.12140820636704797
36225BSR0,0.0760100246843406
3622A2QL9,0.2739720981423883
36225ANZ9,0
36225AXF2,0.10542661733840009
3622A2MF6,0.3812735483395977
36241KJR0,0.19468862633851935
36241KTJ7,0.08361690157579604
36225BSE9,0.04367876327384401
36241LNX0,0.11994487047968272
3622A3AM2,0.28681059596480196
36241LMH6,0.1702092127080519
3622AAB94,0.3037927402124252
3622AABM5,0.2486788042703617
3622A2W40,0.020411392179163546
36225AH37,0.05130060164775796
36241LQP4,0.24218875384445815
36225AHS2,0.13246683228575595
36241L4S2,0.3146951659248872
36225B5K0,0.2724779871519668
36225BV54,0.1940485005815682
36225BKX5,0.27125619685437286
3622A2LF7,0.9824666863844413
36225AKS8,0.09951305830954404
36241L5D4,0.0975082875326958
36241KHB7,0.061530728619919706
36225BC22,0
36225B7D4,0.0333178350806016
36241LKK1,0.24864419667059545
36241KPH5,0.19247520916670924
36241LDG8,0.29969280740938087
36241LMQ6,0.2833599324809788
36241KEC8,0.08914585356431992
3622A3BF6,0.21110413060834765
36241KU22,0.21920963665240445
36241KL71,0.2501840068027128
36241KRV2,0.21045783294961784
36225A2C3,0.1047911153599167
36241KNY0,0.5858477507398153
36225BUV8,0.17105199262412818
36241KVZ8,0.24333943550663029
36241KPF9,0.23802182806338257
36225BVW5,0.1405123183250898
36241KFX1,0.42088990399067394
36241KCD8,0.21771062905658134
36225BQN1,0.05284434353014544
36241L6A9,0.3390542641303552
36241LLD6,0.3847950453496912
3622AADV3,0.16578561201477138
3622AACD4,0.24875754523323312
36225ACL2,0.008970358954455193
36225ALT5,0.23478553684685421
36241LCC8,0.29884997531785495
36225BRW0,0.015916901007910655
36241LZ66,0.07402914361398027
36225AEY2,0.9674153812456866
36225B5X2,0.17031239152733402
36225BHN1,0.0010000002844262612
36225ANA4,0.0893620212553271
36225APY0,0.9999999999841034
36225BYU6,0.278077260829274
36241KA24,0.25696084280929854
36241KT73,0.2545603554690059
36241KKH0,0.20919276955449195
36225B6V5,0.3767812450629625
36241KP93,0.2903399145544622
36225B7J1,0.14575079551080183
36241KZ50,0.15410600808099972
36225BVL9,0.03597737472316953
3622A26Z0,0.36193938166095285
36225B3D8,0.29097538060970796
36225ARE2,0.44008520043291965
36225AMB3,0.08620558315072713
36241KZA9,0.2399866978652162
36225AYR5,0.05572280226487858
36225BFD5,0.00605028476504843
36241KN79,0.036491628538295906
36225BVV7,0.19984727430916216
3622A2WD0,0.11771577810335776
3622A2LC4,0.21507375498998105
36241L6F8,0.19770325118152055
36225BG69,0.03954654223799947
36241K4N5,0.37267260946766845
36225AWP1,0.9079774171053168
36241LMU7,0.285802951859611
36225A2J8,0.12160861968448278
36241LL61,0.12293414049027773
36241KJL3,0.28141771700162743
36241LR24,0.2000763374814829
36225BLA4,0.030165765879167417
36241LCY0,0.3327926964483674
36241K7B8,0.1851035147470731
36241KDT2,0.094280562007383
3622A2JM5,0.20162624385266947
36241KMA3,0.17107687962887297
36225AQD5,0.13637499426072452
36241LUM6,0.23372655442849666
36241KFG8,0.13532673284452323
3622A3AK6,0.1479412500799483
36225AUF5,0
36225B7M4,0.2676971896911088
3622A2DF6,0.32750278206560357
3622A2C91,0.1649702333831593
36241KVB1,0.1599572588019753
36241KQN1,0.24592399858314706
36241KGZ5,0.05239468457674257
36241LXB7,0.08885611428605567
36241KRU4,0.22350596022658953
36225BCK2,0.044286702847398884
3622AARJ5,0.3396621703847782
36225A4Q0,0.014146781377850748
3622A2C42,0.16473936152091473
36241LLH7,0.268197698502343
36225BEU8,0.2438140015102983
36241K2Q0,0.25453661115967907
36225BE20,0.030317956065635032
36241KBV9,0.19427114350122066
3622A2SV5,0.21931996681036214
36241LTX4,0.03745228958529201
36241KYC6,0.1369529457425378
36225BES3,0.14968598582123716
36225BQR2,0.08645501927096211
36241K3Q9,0.13887052238283115
36241LAR7,0.21107587364685598
36241LVN3,0.20806062937173442
36241KSV1,0.2569285651634611
36241KR91,0.25885413359438636
36225BJ58,0.05189984141794313
36241KJM1,0.19241040874448223
36225BAJ7,0.13790583844348825
36241KCM8,0.3435981757552241
36225BUM8,0.13655997360252092
3622AAAV6,0.16226635568311343
36241KW20,0.25417563476829785
3622AADF8,0.31030879472747996
36241KHC5,0.3728083338590604
36241KHV3,0.12237258102663384
36225BKD9,0.13500000000000034
36225BM39,0.14835934248401517
36225BA81,0.05044451878367118
36241LWQ5,0.20840108231008703
36241KA73,0.09791210225629032
36225AJC5,0.0018008597189665965
36241LYU4,0.08986278445305518
36241LNS1,0.26902678574916494
36241KDV7,0.32464676417286265
3622A2AL6,0.21963006302851484
3622A2W81,0.061765699715720324
36225BTX6,0.1112369898268607
36241KDM7,0.08318739530393626
3622A3CB4,0.27191487606667053
36241LSH0,0.054277248009927725
36225AJ27,0.20585840444523829
3622A2LA8,0.1266258763595306
36225BM54,0.4340356542618574
36241KDE5,0.05429831493718096
36225BRH3,0.13907860077370027
3622AAS96,0.1522781218811723
36241LWN2,0.21761100988635085
36225ARS1,0.03729369375960845
36241KGU6,0.1427528392458095
36225BPW2,0.12307451771854727
36225BQY7,0.14733099216072243
3622AAZA5,0.21493787151998167
36241K6Y9,0.14084870788446413
3622AANR1,0.1457385643608642
36225BP51,0.22854066003829188
3622A2BQ4,0.24470591433210565
36225AMC1,0.9987915204445593
36225AQS2,0.09706177969289309
36225AUL2,0.6924369362278548
36241LWC6,0.054510721436975995
3622A2W24,0.32155058863991726
36225AUX6,0.0682432896998395
36241KVX3,0.2317306151143883
3622A25Y4,0.13450109503335472
36241KHW1,0.25607291067172455
36225BMG0,0.1488535785662577
3622A2ET5,0.1782939956047369
36225AYZ7,0.21058486852291947
36225AFG0,0.15352021699670737
36241LM37,0.09233867798242024
36225A4H0,0.06427848102367795
36225BV39,0.1378071780233966
3622A2S94,0.12087917541221693
36225A5L0,0.2320323585670908
36225AXR6,0.13767610532964514
36241KWV6,0.055638316430136614
3622A2XK3,0.17807649440612539
3622A2VW9,0.08111126780227906
36225BLM8,0.23019322241004814
3622A3C65,0.9987985403138541
36241KFV5,0.0706050451408543
36241K6X1,0.13217989472671077
36241KSG4,0.38237094357919
36225BSS8,0.1998845337491686
36241KUN6,0.029868013760144474
36225A6S4,0.03827943269254197
36225BLK2,0.2974878998250666
36241KRH3,0.13483581191439176
36225BFV5,0.31380951870874274
36241KS58,0.09546194432058597
36225AG87,0.4856785120157867
36225BLT3,0.12796078166638158
36225BVT2,0.3600171557798254
3622A3C73,0.000953305741560051
36241LJ31,0.014607074051814717
36225BNN4,0.45346135644667307
36225BUU0,0.11836395979182446
36225BLJ5,0.0053749003897825
36225AAQ3,0.0007960967383437989
3622A25G3,0.24306474456063565
3622A27A4,0.10343654222734022
36225AT34,0.23507968097520415
36225AW97,0.08175739985453667
3622AAX82,0.11222136746688682
36241KC30,0.1510966225559478
3622A2HV7,0.2801973919730113
36225B6X1,0.18210166630558078
36241KNX2,0.15765640769954592
36241KGX0,0.2209094737940306
36225ATT7,0.07743938669518913
36225AYP9,0.2876285409841518
36225AHG8,0.6751952585661471
36225ARM4,0.05235402718553184
36241LZR0,0.1694597975139418
36241KJC3,0.010616713719968529
3622A2BZ4,0.2515127343787369
36241KL97,0.14393081871811697
3622A3CG3,0.3062095172850896
36225AQE3,0.02332204419121353
36241LJF4,0.637743388208936
36241LTU0,0.7081792769297717
36225ABD1,0.030206124852083627
36241KVQ8,0.2557418578483017
36225B5H7,0.08695860549268652
36241LBR6,0.05724061398085756
36241KG93,0.23982071733054855
36241KCN6,0.13848954840516836
3622A2UT7,0.21475113989455774
36225BMZ8,0.05443476685402271
36225A3C2,0.009849499295003894
3622A2SM5,0.1414624486405962
36241KJ66,0.11095737996098332
36241K5J3,0.3585793629959444
36225B6R4,0.11547348874796981
36225BV21,0.28536619849953204
36241LV45,0.1433466787340364
36225BDK1,0.12734030628411652
3622A2KR2,0.21122820503727646
36241LJW7,0.1633623537054939
3622A2PQ9,0.32184997577149055
36225BPZ5,0.12294804613748633
36225BDX3,0.11901979500060977
3622AASW5,0.06967484629921872
3622A25C2,0.1613456202642224
36241KWJ3,0.4422682629622534
3622A2CN0,0.1862851946884252
36241LE36,0.12310116123678927
36225BJA7,0.00025212330994583976
36241KYJ1,0.1804865253293665
3622A2CY6,0.1250277886461667
3622A2MV1,0.17536525224677846
36241LH82,0.3048845572635346
36225AYL8,0.22887562481621782
36225BVJ4,0.05674218199274583
3622AARQ9,0.23382986213495338
3622A2S45,0.2616224791902513
3622AASV7,0.19349696598686106
